resale_price,floor_area_sqm,price_per_sqm,storey_range,,region,storey,no_4_s,no_8_s,unit,no_4_u,no_8_,total_4,total_8
485000,130,3730.769231,01 TO 03,503,OCR,2,0,0,503,0,0,0,0
451000,129,3496.124031,07 TO 09,863,OCR,8,0,1,863,0,1,0,2
410000,72,5694.444444,34 TO 36,23,OCR,35,0,0,23,0,0,0,0
475000,121,3925.619835,04 TO 06,607,OCR,5,0,0,607,0,0,0,0
385000,118,3262.711864,04 TO 06,468,OCR,5,0,0,468,1,1,1,1
316000,109,2899.082569,01 TO 03,708,OCR,2,0,0,708,0,1,0,1
525000,122,4303.278689,04 TO 06,472,OCR,5,0,0,472,1,0,1,0
255000,68,3750,01 TO 03,142,OCR,2,0,0,142,1,0,1,0
410000,120,3416.666667,10 TO 12,551,OCR,11,0,0,551,0,0,0,0
403888,93,4342.88172,07 TO 09,441,OCR,8,0,1,441,2,0,2,1
410000,124,3306.451613,10 TO 12,669,OCR,11,0,0,669,0,0,0,0
327000,100,3270,07 TO 09,491,OCR,8,0,1,491,1,0,1,1
675000,90,7500,16 TO 18,588,OCR,17,0,0,588,0,2,0,2
336000,90,3733.333333,10 TO 12,589,OCR,11,0,0,589,0,1,0,1
375000,95,3947.368421,01 TO 03,626,OCR,2,0,0,626,0,0,0,0
550888,112,4918.642857,10 TO 12,170,OCR,11,0,0,170,0,0,0,0
469888,117,4016.136752,04 TO 06,568,OCR,5,0,0,568,0,1,0,1
310000,104,2980.769231,01 TO 03,720,OCR,2,0,0,720,0,0,0,0
322800,67,4817.910448,13 TO 15,333,OCR,14,1,0,333,0,0,1,0
422000,93,4537.634409,07 TO 09,612,OCR,8,0,1,612,0,0,0,1
280000,67,4179.104478,04 TO 06,180,OCR,5,0,0,180,0,1,0,1
506000,130,3892.307692,10 TO 12,669,OCR,11,0,0,669,0,0,0,0
258000,65,3969.230769,01 TO 03,112,OCR,2,0,0,112,0,0,0,0
405000,93,4354.83871,16 TO 18,180,OCR,17,0,0,180,0,1,0,1
490000,123,3983.739837,04 TO 06,567,OCR,5,0,0,567,0,0,0,0
343000,85,4035.294118,07 TO 09,106,OCR,8,0,1,106,0,0,0,1
412000,121,3404.958678,10 TO 12,632,OCR,11,0,0,632,0,0,0,0
365000,90,4055.555556,13 TO 15,319,OCR,14,1,0,319,0,0,1,0
608000,106,5735.849057,07 TO 09,407,OCR,8,0,1,407,1,0,1,1
670000,122,5491.803279,07 TO 09,461,RCR,8,0,1,461,1,0,1,1
360000,101,3564.356436,16 TO 18,336,OCR,17,0,0,336,0,0,0,0
275001,74,3716.22973,13 TO 15,2,OCR,14,1,0,2,0,0,1,0
350000,98,3571.428571,01 TO 03,220,OCR,2,0,0,220,0,0,0,0
425000,104,4086.538462,04 TO 06,446,OCR,5,0,0,446,2,0,2,0
550000,102,5392.156863,10 TO 12,92,OCR,11,0,0,92,0,0,0,0
440000,121,3636.363636,13 TO 15,277,OCR,14,1,0,277,0,0,1,0
442500,110,4022.727273,10 TO 12,588,OCR,11,0,0,588,0,2,0,2
725888.88,116,6257.662759,22 TO 24,111,RCR,23,0,0,111,0,0,0,0
376000,93,4043.010753,01 TO 03,602,OCR,2,0,0,602,0,0,0,0
845000,110,7681.818182,04 TO 06,20,RCR,5,0,0,20,0,0,0,0
460000,120,3833.333333,13 TO 15,657,OCR,14,1,0,657,0,0,1,0
422000,93,4537.634409,16 TO 18,590,OCR,17,0,0,590,0,0,0,0
345000,104,3317.307692,01 TO 03,268,OCR,2,0,0,268,0,1,0,1
380000,63,6031.746032,10 TO 12,684,RCR,11,0,0,684,1,1,1,1
568000,92,6173.913043,10 TO 12,65,RCR,11,0,0,65,0,0,0,0
420000,95,4421.052632,07 TO 09,8,RCR,8,0,1,8,0,1,0,2
390000,103,3786.407767,07 TO 09,339,OCR,8,0,1,339,0,0,0,1
370000,67,5522.38806,13 TO 15,212,OCR,14,1,0,212,0,0,1,0
466000,126,3698.412698,04 TO 06,754,OCR,5,0,0,754,1,0,1,0
383000,67,5716.41791,10 TO 12,499,OCR,11,0,0,499,1,0,1,0
733000,87,8425.287356,13 TO 15,748,OCR,14,1,0,748,1,1,2,1
515000,135,3814.814815,10 TO 12,487,OCR,11,0,0,487,1,1,1,1
205000,66,3106.060606,01 TO 03,114,OCR,2,0,0,114,1,0,1,0
280000,65,4307.692308,10 TO 12,76,RCR,11,0,0,76,0,0,0,0
525000,93,5645.16129,07 TO 09,272,OCR,8,0,1,272,0,0,0,1
615000,115,5347.826087,01 TO 03,502,RCR,2,0,0,502,0,0,0,0
850000,110,7727.272727,22 TO 24,50,RCR,23,0,0,50,0,0,0,0
267000,68,3926.470588,10 TO 12,241,OCR,11,0,0,241,1,0,1,0
495000,122,4057.377049,07 TO 09,440,OCR,8,0,1,440,2,0,2,1
305000,104,2932.692308,01 TO 03,349,OCR,2,0,0,349,1,0,1,0
852000,94,9063.829787,25 TO 27,7,RCR,26,0,0,7,0,0,0,0
820000,144,5694.444444,16 TO 18,285,OCR,17,0,0,285,0,1,0,1
465000,100,4650,04 TO 06,613,OCR,5,0,0,613,0,0,0,0
608000,141,4312.056738,07 TO 09,738,OCR,8,0,1,738,0,1,0,2
485000,80,6062.5,10 TO 12,102,RCR,11,0,0,102,0,0,0,0
270000,74,3648.648649,01 TO 03,26,OCR,2,0,0,26,0,0,0,0
415000,90,4611.111111,10 TO 12,650,OCR,11,0,0,650,0,0,0,0
478000,96,4979.166667,07 TO 09,268,OCR,8,0,1,268,0,1,0,2
445000,106,4198.113208,04 TO 06,261,OCR,5,0,0,261,0,0,0,0
360000,113,3185.840708,04 TO 06,978,OCR,5,0,0,978,0,1,0,1
660000,110,6000,04 TO 06,146,OCR,5,0,0,146,1,0,1,0
385000,92,4184.782609,07 TO 09,780,OCR,8,0,1,780,0,1,0,2
309000,90,3433.333333,01 TO 03,409,OCR,2,0,0,409,1,0,1,0
530000,130,4076.923077,01 TO 03,204,OCR,2,0,0,204,1,0,1,0
465000,101,4603.960396,01 TO 03,639,CCR,2,0,0,639,0,0,0,0
508000,82,6195.121951,16 TO 18,8,RCR,17,0,0,8,0,1,0,1
428000,122,3508.196721,01 TO 03,305,OCR,2,0,0,305,0,0,0,0
443000,105,4219.047619,07 TO 09,481,OCR,8,0,1,481,1,1,1,2
320000,74,4324.324324,10 TO 12,879,OCR,11,0,0,879,0,1,0,1
